File,Angle,Length, Depth,Layer
data_30,-79.853,6.21527,-608.124,L6
data_30,-77.9236,11.7348,-604.153,L6
data_30,-86.3768,13.9762,-607.209,L6
data_30,79.1078,15.57,-573.813,L6
data_30,11.2451,3.06006,-588.435,L6
data_30,-39.0113,2.88538,-595.275,L6
data_30,-57.5489,2.03445,-595.22,L6
data_30,76.4865,6.59675,-567.392,L6
data_30,52.7708,5.22268,-541.667,L6
data_30,-11.3238,2.47243,-541.407,L6
data_30,-63.3449,2.47222,-542.753,L6
data_30,47.0693,8.07897,-536.126,L5b
data_30,-74.4534,4.221,-582.377,L6
data_30,86.4373,16.7423,-561.774,L6
data_30,-19.3707,3.15529,-579.012,L6
data_30,-40.319,3.93488,-575.749,L6
data_30,75.9802,9.43376,-564.81,L6
data_30,-0.705867,2.43305,-573.723,L6
data_30,73.498,5.20689,-628.746,L6
data_30,-59.5086,2.10524,-672.92,L6
data_30,-74.1166,4.81216,-720.087,L6
data_30,74.0243,5.16585,-711.011,L6
data_30,74.7918,3.48652,-687.478,L6
data_30,-75.2304,5.0345,-695.33,L6
data_30,-75.0243,37.5818,-719.171,L6
data_30,67.9452,7.89803,-683.468,L6
data_30,-87.6899,9.96573,-700.267,L6
data_30,-60.0652,4.20977,-704.753,L6
data_30,81.2215,20.4194,-677.95,L6
data_30,56.3995,2.66632,-695.952,L6
data_30,-65.5001,1.1679,-708.753,L6
data_30,81.5153,4.23752,-691.475,L6
data_30,-73.8321,8.42643,-703.407,L6
data_30,30.6821,3.40377,-711.112,L6
data_30,11.4108,3.15028,-728.156,L6
data_30,-52.2318,2.36293,-729.968,L6
data_30,-38.657,19.4934,-729.418,L6
data_30,80.1755,12.7629,-630.231,L6
data_30,-78.1188,7.49489,-647.043,L6
data_30,-83.9385,3.94071,-641.699,L6
data_30,57.5739,1.47574,-636.723,L6
data_30,80.2561,1.22622,-627.39,L6
data_30,-65.6027,1.23023,-623.022,L6
data_30,80.3743,5.30556,-611.924,L6
data_30,-72.3271,10.962,-621.595,L6
data_30,-63.8994,5.76922,-606.267,L6
data_30,74.9176,6.22695,-580.603,L6
data_30,-63.7096,3.76958,-595.682,L6
data_30,-46.1955,1.15803,-593.395,L6
data_30,-54.4717,5.12135,-588.996,L6
data_30,15.2519,8.48524,-581,L6
data_30,-54.6922,1.66324,-609.11,L6
data_30,60.6063,8.06784,-663.552,L6
data_30,-52.0169,7.35155,-674.675,L6
data_30,72.7107,5.05874,-642.626,L6
data_30,-71.9406,7.29256,-655.12,L6
data_30,71.4438,16.7384,-633.862,L6
data_30,-0.489291,2.70076,-657.857,L6
data_30,-76.9466,9.58341,-684.89,L6
data_30,59.9168,2.36111,-676.334,L6
data_30,-26.2454,2.47128,-681.562,L6
data_30,73.8431,7.02598,-686.521,L6
data_30,-56.6122,3.08994,-720.559,L6
data_30,-78.2542,46.4172,-773.29,L6
data_30,81.4682,8.47943,-721.868,L6
data_30,-75.897,1.08482,-690.788,L6
data_30,7.51774,1.54109,-685.745,L6
data_30,68.5493,2.48626,-614.581,L6
data_30,-47.1835,1.94943,-617.929,L6
data_30,-47.434,10.8777,-593.259,L6
data_30,71.7361,9.40349,-578.691,L6
data_30,10.9353,3.25491,-574.022,L6
data_30,69.2008,4.64201,-560.548,L6
data_30,75.0109,15.1206,-550.622,L6
data_30,58.7961,33.8756,-535.797,L5b
data_30,4.84011,2.24547,-539.826,L6
data_30,75.4813,6.73033,-533.857,L5b
data_30,35.5833,16.8957,-543.422,L6
data_30,-68.44,1.69281,-567.171,L6
data_30,-53.064,7.0931,-579.924,L6
data_30,42.0794,2.49825,-553.97,L6
data_30,78.4934,11.6532,-515.15,L5b
data_30,76.5,10.3825,-480.028,L5b
data_30,61.5501,9.20952,-482.584,L5b
data_30,75.2415,1.82103,-497.034,L5b
data_30,68.5481,4.87995,-501.59,L5b
data_30,-86.2537,7.81437,-530.442,L5b
data_30,-43.4614,16.536,-597.649,L6
data_30,-81.1734,15.9876,-605.3,L6
data_30,-81.4414,30.2409,-629.237,L6
data_30,-67.4959,11.0693,-637.019,L6
data_30,-78.9104,3.30946,-634.712,L6
data_30,-74.3447,14.145,-643.98,L6
data_30,-7.14474,9.02263,-621.745,L6
data_30,55.4648,6.52133,-616.935,L6
data_30,78.1758,4.33689,-639.954,L6
data_30,-65.2296,6.70991,-649.089,L6
data_30,76.5194,4.75179,-636.321,L6
data_30,68.1031,3.43189,-656,L6
data_30,-62.1069,32.4268,-693.014,L6
data_30,-1.9433,10.327,-669.969,L6
data_30,74.2931,2.72231,-666.371,L6
data_30,-70.9341,2.85139,-671.387,L6
data_30,63.7922,3.37108,-680.569,L6
data_30,-60.117,27.7113,-701.5,L6
data_30,-64.4035,6.95632,-620.974,L6
data_30,-73.2187,5.2232,-620.393,L6
data_30,68.6315,23.765,-599.723,L6
data_30,-33.7965,6.47375,-613.142,L6
data_30,53.8547,3.67419,-547.836,L6
data_30,-13.3676,1.33716,-550.605,L6
data_30,-56.7366,5.29619,-556.662,L6
data_30,3.85394,4.82804,-552.732,L6
data_30,-0.278924,8.21402,-557.357,L6
data_30,26.5998,8.4274,-555.13,L6
data_30,14.3425,1.54036,-573.282,L6
data_30,29.9627,6.69275,-576.796,L6
data_30,-79.1516,4.83639,-599.326,L6
data_30,-68.7805,2.10985,-613.075,L6
data_30,0.26761,1.85829,-612.612,L6
data_30,-56.1011,3.11883,-614.598,L6
data_30,-36.4138,0.949327,-605.028,L6
data_30,79.8439,2.23053,-586.12,L6
data_30,-16.2834,2.60311,-588.748,L6
data_30,82.2048,3.1912,-609.679,L6
data_30,33.8063,2.15016,-610.667,L6
data_30,-39.3331,2.80495,-612.842,L6
data_30,78.2722,11.1783,-615.891,L6
data_30,-46.5187,1.73543,-628.241,L6
data_30,60.6836,16.8336,-629.696,L6
data_30,81.7755,1.63529,-643.346,L6
data_30,83.8705,6.52119,-638.534,L6
data_30,-77.5399,1.44404,-650.148,L6
data_30,-73.4963,9.73849,-657.857,L6
data_30,-76.3182,9.50899,-669.246,L6
data_30,81.4537,3.87074,-654.785,L6
data_30,45.3216,9.80811,-605.789,L6
data_30,64.9303,4.32182,-607.801,L6
data_30,30.5046,7.85281,-608.259,L6
data_30,10.2648,11.7171,-615.285,L6
data_30,-40.8953,2.54862,-619.441,L6
data_30,43.5724,4.92574,-610.885,L6
data_30,31.9339,3.60156,-608.08,L6
data_30,46.0872,1.3302,-608.546,L6
data_30,53.177,6.22474,-657.946,L6
data_30,-76.3378,1.71291,-663.815,L6
data_30,-35.3492,1.65796,-647.031,L6
data_30,-77.9633,3.21604,-651.597,L6
data_30,-17.0741,2.69741,-650.236,L6
data_30,73.3487,6.02216,-644.319,L6
data_30,-85.9003,2.17445,-655.363,L6
data_30,-67.0556,3.24077,-655.977,L6
data_30,63.66,3.04389,-631.66,L6
data_30,-80.0727,3.98614,-638.846,L6
data_30,-58.2395,81.0526,-694.209,L6
data_30,-42.3397,7.41643,-641.367,L6
data_30,-73.9162,7.82141,-622.161,L6
data_30,68.9035,4.43659,-611.298,L6
data_30,84.1494,14.692,-594.293,L6
data_30,1.19076,1.7223,-608.788,L6
data_30,72.3746,4.02745,-612.302,L6
data_30,34.8293,4.42411,-615.746,L6
data_30,-68.1643,3.25185,-620.36,L6
data_30,-16.0896,21.9132,-595.31,L6
data_30,-66.765,7.68812,-598.324,L6
data_30,81.1801,6.27529,-565.168,L6
data_30,80.1035,6.81017,-564.83,L6
data_30,24.0746,1.4342,-574.036,L6
data_30,-68.7002,3.36055,-588.737,L6
data_30,64.2447,7.95271,-580.444,L6
data_30,-16.2462,9.86945,-583.66,L6
data_30,49.6274,1.60928,-562.832,L6
data_30,71.1132,3.79092,-560.552,L6
data_30,-72.3731,15.7428,-578.189,L6
data_30,-26.7559,12.7602,-611.09,L6
data_30,-85.1673,8.49963,-618.448,L6
data_30,-85.3431,6.17339,-648.689,L6
data_30,81.6849,6.74934,-636.061,L6
data_30,-18.2366,12.1021,-641.944,L6
data_30,-4.19347,1.63203,-623.45,L6
data_30,78.1789,12.2132,-610.068,L6
data_30,58.2675,3.75543,-599.918,L6
data_30,-43.6717,1.91293,-559.134,L6
data_30,83.0558,28.7838,-525.738,L5b
data_30,-14.8272,1.22732,-554.081,L6
data_30,-32.1353,2.08891,-574.682,L6
data_30,-49.3348,3.73563,-577.556,L6
data_30,-82.3371,8.82657,-584.079,L6
data_30,17.5994,32.3409,-593.109,L6
data_30,41.2322,3.84675,-594.51,L6
data_30,79.7326,3.01078,-594.431,L6
data_30,59.7721,12.3313,-606.545,L6
data_30,-68.0535,7.25902,-622.44,L6
data_30,66.8226,5.356,-612.117,L6
data_30,-70.7443,8.0794,-623.892,L6
data_30,67.7101,3.85126,-618.931,L6
data_30,-64.2087,4.21009,-625.729,L6
data_30,-81.134,3.33678,-675.045,L6
data_30,-45.5246,12.5517,-682.831,L6
data_30,-37.7122,39.7806,-697.145,L6
data_30,55.0492,5.31317,-689.555,L6
data_30,-72.8025,4.16376,-697.12,L6
data_30,-77.4953,8.12918,-672.874,L6
data_30,-43.528,11.7094,-670.681,L6
data_30,69.1617,1.94081,-657.803,L6
data_30,-33.9979,4.92144,-661.539,L6
data_30,42.4444,6.35985,-645.555,L6
data_30,31.8873,4.8579,-647.37,L6
data_30,-67.7369,5.74615,-657.874,L6
data_30,86.2385,8.34112,-644.687,L6
data_30,64.8954,1.10588,-649.411,L6
data_30,2.92133,1.36012,-624.921,L6
data_30,-76.5365,6.71262,-648.022,L6
data_30,80.7243,6.02115,-635.942,L6
data_30,30.4949,18.8098,-583.006,L6
data_30,78.746,21.3478,-588.843,L6
data_30,-24.4353,3.71857,-617.53,L6
data_30,66.1316,11.5236,-606.983,L6
data_30,-79.9417,3.9129,-610.898,L6
data_30,70.2691,5.54005,-602.445,L6
data_30,43.7628,14.24,-594.135,L6
data_30,45.0122,29.826,-539.998,L6
data_30,63.6143,3.88225,-553.001,L6
data_30,65.5665,5.85039,-621.525,L6
data_30,-67.5173,9.55967,-634.322,L6
data_30,-76.4697,5.96653,-634.857,L6
data_30,59.127,9.79875,-621.81,L6
data_30,73.4789,9.73096,-605.09,L6
data_30,-76.9229,10.3918,-623.494,L6
data_30,-75.3939,6.05962,-621.774,L6
data_30,79.6275,17.8526,-601.015,L6
data_30,-54.1236,29.7947,-639.044,L6
data_30,-51.3224,9.1526,-650.278,L6
data_30,-32.4782,2.59325,-653.88,L6
data_30,51.98,1.11803,-652.184,L6
data_30,-30.9995,40.2386,-670.622,L6
data_30,-75.8238,8.55074,-661.733,L6
data_30,63.2044,1.17972,-650.508,L6
data_30,69.9134,16.7798,-635.124,L6
data_30,-60.4707,5.0383,-625.948,L6
data_30,34.6295,3.38385,-644.243,L6
data_30,37.9025,5.00217,-659.452,L6
data_30,-74.6604,7.4516,-668.668,L6
data_30,-13.5441,1.40545,-657.655,L6
data_30,-81.2514,3.82076,-656.174,L6
data_30,76.3288,11.5068,-648.502,L6
data_30,-8.42815,6.82548,-703.376,L6
data_30,-75.2212,3.73702,-706.118,L6
data_30,-49.5611,4.3594,-665.986,L6
data_30,-82.5111,10.6882,-607.147,L6
data_30,-38.2945,2.7847,-597.999,L6
data_30,65.9769,9.77614,-580.993,L6
data_30,40.3533,2.59677,-600.942,L6
data_30,-70.4503,7.35259,-608.247,L6
data_30,-50.7762,16.9204,-599.11,L6
data_30,-66.066,8.32503,-620.693,L6
data_30,40.9982,31.9333,-597.056,L6
data_30,-83.9889,18.4136,-621.784,L6
data_30,-78.8843,6.72977,-590.669,L6
data_30,76.8867,4.791,-573.403,L6
data_30,-86.0786,4.35173,-583.291,L6
data_30,-85.2736,2.21172,-579.897,L6
data_30,72.5731,2.53538,-570.041,L6
data_30,81.8311,1.48684,-570.901,L6
data_30,77.415,3.45687,-569.343,L6
data_30,-72.7718,5.32971,-577.348,L6
data_30,32.3138,3.92808,-573.246,L6
data_30,84.9516,10.3157,-564.626,L6
data_30,37.1693,2.61847,-582.393,L6
data_30,-50.2848,14.2626,-591.746,L6
data_30,77.354,14.3112,-589.544,L6
data_30,-42.3288,4.83531,-605.757,L6
data_30,55.8514,9.82197,-575.679,L6
data_30,83.915,16.7452,-594.764,L6
data_30,-39.7122,2.37158,-617.824,L6
data_30,36.1952,9.82034,-615.679,L6
data_30,-64.8805,44.384,-656.585,L6
data_30,85.6279,1.80235,-614.896,L6
data_30,-77.8582,3.0229,-581.93,L6
data_30,81.8256,3.00336,-572.224,L6
data_30,82.8017,1.40802,-573.781,L6
data_30,65.0872,24.8283,-556.557,L6
data_30,-33.5461,2.06812,-589.785,L6
data_30,76.1143,3.30964,-586.115,L6
data_30,31.1941,7.59184,-575.54,L6
data_30,58.8541,32.4889,-563.499,L6
data_30,78.431,32.1465,-557.028,L6
data_30,44.0229,21.2915,-585.387,L6
data_30,67.4749,17.9596,-582.662,L6
data_30,82.6519,17.7891,-571.538,L6
data_30,86.2781,9.21596,-579.83,L6
data_30,3.83296,1.66506,-588.824,L6
data_30,34.6796,10.8533,-568.526,L6
data_30,-50.6955,1.91187,-560.347,L6
data_30,73.7756,16.4564,-523.608,L5b
data_30,44.6867,6.50951,-528.689,L5b
data_30,-72.125,2.41378,-515.338,L5b
data_30,30.0577,2.35787,-509.063,L5b
data_30,72.935,10.3527,-498.039,L5b
data_30,-74.4127,9.40641,-515.896,L5b
data_30,48.2398,1.63582,-511.216,L5b
data_30,-79.8354,15.3315,-529.565,L5b
data_30,82.3759,10.3065,-491.55,L5b
data_30,14.6297,7.82622,-510.56,L5b
data_30,66.8226,1.05331,-511.114,L5b
data_30,-29.9249,3.99641,-512.341,L5b
data_30,1.47803,1.72197,-505.493,L5b
data_30,60.093,39.2975,-476.079,L5b
data_30,-61.1733,1.6004,-506.992,L5b
data_30,-49.1291,1.22991,-502.835,L5b
data_30,-63.1596,3.81363,-528.467,L5b
data_30,78.9093,24.5643,-502.216,L5b
data_30,57.5981,1.52504,-534.719,L5b
data_30,-88.8789,18.3825,-604.711,L6
data_30,63.5294,25.1813,-566.546,L6
data_30,5.11894,1.33388,-572.899,L6
data_30,74.7469,3.80914,-570.661,L6
data_30,-74.4094,2.85151,-585.697,L6
data_30,-70.7494,3.02021,-580.66,L6
data_30,71.8888,4.83877,-573.787,L6
data_30,-42.4272,4.36756,-573.845,L6
data_30,65.1026,24.3454,-553.346,L6
data_30,78.9698,6.27313,-568.538,L6
data_30,-65.9232,6.55722,-583.633,L6
data_30,-26.6555,1.24126,-578.732,L6
data_30,-61.5872,7.85365,-579.858,L6
data_30,64.5128,7.62351,-568.292,L6
data_30,-79.9875,14.1619,-588.165,L6
data_30,79.3245,8.56026,-564.643,L6
data_30,-76.8981,8.50027,-580.745,L6
data_30,80.0319,21.6277,-566.554,L6
data_30,-59.0599,4.80088,-595.593,L6
data_30,-58.7616,2.40379,-578.43,L6
data_30,59.3129,11.4173,-568.845,L6
data_30,-12.6849,14.9348,-590.718,L6
data_30,-18.7998,7.35059,-550.887,L6
data_30,70.7663,20.765,-532.124,L5b
data_30,81.7709,1.50875,-555.655,L6
data_30,81.2213,7.47086,-544.411,L6
data_30,-69.9712,2.34853,-532.801,L5b
data_30,-72.4595,4.09769,-525.852,L5b
data_30,72.4064,10.0299,-507.968,L5b
data_30,30.568,6.08949,-514.957,L5b
data_30,70.3785,32.3755,-508.128,L5b
data_30,31.3841,27.7457,-528.066,L5b
data_30,30.9335,1.07026,-538.5,L5b
data_30,84.0439,7.88732,-533.984,L5b
data_30,-60.9782,24.1467,-579.594,L6
data_30,57.801,3.07075,-587.208,L6
data_30,84.7735,10.8149,-585.315,L6
data_30,-86.6843,5.05221,-601.041,L6
data_30,-74.9689,10.2552,-600.485,L6
data_30,51.4602,69.8883,-551.363,L6
data_30,-75.455,40.2689,-629.755,L6
data_30,-88.1989,20.4175,-606.841,L6
data_30,70.0561,20.9007,-540.984,L6
data_30,72.8941,6.34236,-591.06,L6
data_30,-55.5935,1.66657,-681.083,L6
data_30,-75.4474,31.8593,-708.973,L6
data_30,-68.8292,12.4531,-666.981,L6
data_30,44.4618,2.41632,-700.67,L6
data_30,-69.2023,10.2633,-711.076,L6
data_30,66.5999,7.72765,-612.59,L6
data_30,-47.3864,1.23469,-619.804,L6
data_30,-36.1417,33.4075,-638.968,L6
data_30,-58.071,2.96645,-625.64,L6
data_30,7.09155,2.18188,-593.349,L6
data_30,-57.0792,5.30257,-588.322,L6
data_30,72.0305,22.7858,-564.577,L6
data_30,79.9685,7.28935,-576.011,L6
data_30,-63.3485,3.98233,-586.231,L6
data_30,-16.7711,6.70488,-586.242,L6
data_30,68.2359,2.99024,-571.502,L6
data_30,-33.0412,1.20725,-574.409,L6
data_30,21.2356,1.23391,-579.499,L6
data_30,77.4184,3.82109,-518.371,L5b
data_30,32.5084,22.877,-514.065,L5b
data_30,-41.0436,42.5267,-551.319,L6
data_30,50.7413,4.8501,-490.986,L5b
data_30,77.0677,4.00133,-445.713,L5b
data_30,80.7648,3.53451,-446.603,L5b
data_30,-61.9196,1.28751,-450.982,L5b
data_30,-83.456,2.06643,-454.984,L5b
data_30,50.1521,2.00345,-451.667,L5b
data_30,-76.3553,8.859,-502.177,L5b
data_30,56.5364,1.8108,-511.501,L5b
data_30,-79.6371,0.921312,-513.553,L5b
data_30,56.6427,51.5708,-480.378,L5b
data_30,78.8278,7.64243,-504.417,L5b
data_30,-85.5908,1.16155,-512.891,L5b
data_30,19.3375,1.4714,-511.739,L5b
data_30,49.6372,1.59658,-514.986,L5b
data_30,-73.7152,4.86829,-520.329,L5b
data_30,42.2086,32.0471,-496.478,L5b
data_30,52.9893,3.18202,-539.545,L6
data_30,-52.707,5.86746,-550.383,L6
data_30,43.3903,1.58006,-545.556,L6
data_30,-35.4726,20.9108,-574.228,L6
data_30,-82.9355,15.612,-580.335,L6
data_30,39.2029,10.6641,-566.624,L6
data_30,-65.0955,34.8261,-607.035,L6
data_30,-42.515,12.2198,-592.381,L6
data_30,17.731,1.95511,-596.72,L6
data_30,-80.0344,2.70301,-607.872,L6
data_30,76.1082,5.84291,-594.425,L6
data_30,-72.8018,9.8355,-608.792,L6
data_30,79.1539,16.0386,-598.512,L6
data_30,18.1049,9.622,-611.819,L6
data_30,84.9375,22.4855,-600.029,L6
data_30,-29.2717,31.1988,-631.658,L6
data_30,68.4799,5.05483,-624.512,L6
data_30,-77.498,8.99357,-637.235,L6
data_30,-70.1545,3.09172,-634.465,L6
data_30,86.4968,9.2058,-622.712,L6
data_30,10.4699,2.23464,-637.338,L6
data_30,-4.53201,6.84372,-655.484,L6
data_30,79.0866,3.89091,-715.097,L6
data_30,80.019,2.80445,-716.122,L6
data_30,-50.6106,16.0125,-733.198,L6
data_30,28.218,3.73191,-733.539,L6
data_30,-82.1076,31.3595,-785.149,L6
data_30,56.6724,7.8194,-749.196,L6
data_30,-31.0856,3.40205,-748.044,L6
data_30,-16.1661,1.40367,-727.486,L6
data_30,4.91835,2.26307,-724.828,L6
data_30,-66.6825,24.0753,-725.404,L6
data_30,79.421,1.6529,-577.738,L6
data_30,75.3053,43.4045,-539.721,L6
data_30,-76.5548,23.1029,-676.191,L6
data_30,-68.1098,43.4499,-694.197,L6
data_30,-15.0038,69.6338,-668.805,L6
data_30,-50.181,15.3595,-627.921,L6
data_30,-53.6935,5.08392,-626.704,L6
data_30,77.879,3.83737,-611.037,L6
data_30,31.3424,1.44875,-614.118,L6
data_30,-86.3708,3.91445,-625.204,L6
data_30,72.0758,5.61561,-613.06,L6
data_30,66.9774,3.42843,-613.497,L6
data_30,-79.845,3.39515,-619.681,L6
data_30,-70.9222,12.7455,-621.156,L6
data_30,-86.9816,8.8988,-644.695,L6
data_30,73.1688,35.8285,-605.009,L6
data_30,-82.3764,13.5753,-601.835,L6
data_30,72.0383,7.86544,-590.22,L6
data_30,-83.9044,18.7638,-660.646,L6
data_30,-88.4641,6.04356,-699.031,L6
data_30,-60.6579,2.3199,-707.646,L6
data_30,-54.9343,6.94478,-710.674,L6
data_30,-44.5266,24.272,-679.913,L6
data_30,12.0037,2.46965,-659.155,L6
data_30,-69.3197,9.40634,-659.353,L6
data_30,-42.6603,3.53168,-641.214,L6
data_30,-8.31563,4.86038,-650.543,L6
data_30,-67.3932,3.83251,-653.349,L6
data_30,-36.3125,4.20985,-654.19,L6
data_30,-54.4478,10.3266,-661.565,L6
data_30,-71.5448,16.6257,-670.072,L6
data_30,66.3264,18.4474,-625.18,L6
data_30,62.3689,9.73719,-643.3,L6
data_30,-87.1898,5.82252,-656.847,L6
data_30,-81.2449,12.5879,-662.977,L6
data_30,-0.445113,21.1843,-630.23,L6
data_30,-58.3855,8.1918,-633.471,L6
data_30,-61.5161,4.00542,-652.828,L6
data_30,-74.1082,4.96435,-654.525,L6
data_30,61.7919,21.6071,-603.894,L6
data_30,-79.0257,6.03012,-626.852,L6
data_30,86.1115,5.38695,-638.656,L6
data_30,-73.4545,1.49913,-645.347,L6
data_30,85.4746,4.33176,-647.741,L6
data_30,-65.3133,30.7804,-677.63,L6
data_30,18.7352,1.63582,-633.402,L6
data_30,-84.5803,8.11216,-641.761,L6
data_30,-74.0646,33.4487,-652.159,L6
data_30,-65.7041,7.04516,-625.758,L6
data_30,81.3236,2.73541,-605.389,L6
data_30,79.9859,4.26088,-584.649,L6
data_30,74.9466,20.8669,-569.574,L6
data_30,-78.9381,51.8313,-663.368,L6
data_30,83.918,14.8367,-567.389,L6
data_30,85.3665,6.92216,-575.197,L6
data_30,-78.1352,2.39851,-583.914,L6
data_30,-66.1081,8.39359,-583.389,L6
data_30,-76.1918,3.42138,-552.064,L6
data_30,-81.9143,6.26102,-510.373,L5b
data_30,-84.1659,3.90201,-504.455,L5b
data_30,59.3096,3.0908,-497.292,L5b
data_30,-65.392,1.25975,-500.556,L5b
data_30,11.645,1.68398,-499.394,L5b
data_30,-40.3226,0.834668,-539.452,L5b
data_30,-67.7161,1.53077,-589.439,L6
data_30,-77.3369,7.15741,-594.948,L6
data_30,-76.3245,19.1763,-627.918,L6
data_30,74.6218,9.68009,-610.489,L6
data_30,-83.1966,10.8007,-631.614,L6
data_30,-78.481,28.6923,-648.437,L6
data_30,-70.2873,1.58371,-608.324,L6
data_30,78.6572,5.17147,-602.03,L6
data_30,60.7466,3.99792,-596.406,L6
data_30,-70.4443,3.6097,-602.637,L6
data_30,-75.1971,11.4539,-606.864,L6
data_30,52.6993,19.4374,-613.331,L6
data_30,-81.259,2.49498,-619.945,L6
data_30,74.3416,3.40196,-614.554,L6
data_30,59.512,10.0824,-620.727,L6
data_30,41.8385,6.25967,-624.851,L6
data_30,71.7228,2.56158,-630.98,L6
data_30,-73.6197,3.03608,-650.538,L6
data_30,72.7805,2.77895,-648.014,L6
data_30,-86.7882,9.53942,-659.95,L6
data_30,-55.4116,22.139,-649.075,L6
data_30,-41.6752,49.349,-686.203,L6
data_30,14.2399,6.64047,-660.425,L6
data_30,-18.5499,2.43005,-704.445,L6
data_30,-62.9048,0.821595,-704.645,L6
data_30,69.0692,4.34501,-653.33,L6
data_30,-61.6075,4.47053,-660.382,L6
data_30,22.5561,1.44913,-626.359,L6
data_30,-34.9463,1.91267,-627.594,L6
data_30,75.5915,6.15157,-571.844,L6
data_30,-75.7202,8.0008,-584.719,L6
data_30,-15.9392,1.40349,-573.314,L6
data_30,44.9328,1.28322,-564.136,L6
data_30,62.4678,1.19597,-563.979,L6
data_30,76.8196,5.51162,-571.437,L6
data_30,-34.3058,3.51732,-574.835,L6
data_30,78.2243,1.16307,-572.298,L6
data_30,64.1721,2.85865,-570.68,L6
data_30,-76.4011,4.21458,-580.357,L6
data_30,-21.0317,1.00163,-576.601,L6
data_30,25.9567,2.60802,-573.778,L6
data_30,-76.8408,1.33781,-577.251,L6
data_30,-75.6309,7.25364,-611.148,L6
data_30,38.381,9.09035,-600.843,L6
data_30,23.1351,4.45672,-596.3,L6
data_30,53.7641,2.43061,-586.877,L6
data_30,-87.4594,8.12563,-596.531,L6
data_30,80.5495,4.99293,-581.196,L6
data_30,-54.8426,1.6589,-587.105,L6
data_30,-77.6578,2.07557,-601.007,L6
data_30,-77.2402,5.59095,-604.321,L6
data_30,-5.83411,2.26467,-572.47,L6
data_30,11.1008,11.8556,-556.327,L6
data_30,41.0013,4.05775,-551.894,L6
data_30,29.3141,2.32364,-533.365,L5b
data_30,-40.7156,7.40813,-537.585,L5b
data_30,-1.46381,7.03085,-539.472,L6
data_30,24.5286,2.51898,-564.668,L6
data_30,-57.5465,3.0647,-567.672,L6
data_30,70.555,1.1261,-577.772,L6
data_30,82.0343,2.49045,-567.404,L6
data_30,-23.2872,7.89651,-574.163,L6
data_30,-84.0596,8.24919,-615.784,L6
data_30,67.771,4.28909,-607.965,L6
data_30,80.9234,5.65438,-617.27,L6
data_30,-81.7057,8.96443,-631.413,L6
data_30,-83.3123,66.0205,-684.719,L6
data_30,-85.653,4.85381,-624.437,L6
data_30,-79.4708,37.7987,-641.311,L6
data_30,61.4387,2.17224,-571.708,L6
data_30,-75.2088,8.28383,-571.218,L6
data_30,80.807,12.4886,-551.41,L6
data_30,-64.0895,1.32691,-568.385,L6
data_30,-74.2569,13.1106,-590.311,L6
data_30,-67.1919,4.67498,-581.999,L6
data_30,25.9682,13.1661,-542.783,L6
data_30,11.3289,1.41321,-543.384,L6
data_30,57.5605,2.7893,-540.174,L6
data_30,-55.8115,1.4363,-519.75,L5b
data_30,61.3591,2.01878,-517.413,L5b
data_30,78.4098,14.9929,-488.725,L5b
data_30,-62.2084,53.5657,-542.666,L6
data_30,-74.348,3.37398,-533.151,L5b
data_30,70.6301,8.67873,-523.091,L5b
data_30,76.4055,2.22731,-510.584,L5b
data_30,-58.7627,12.9901,-522.447,L5b
data_30,-4.49296,2.66021,-526.555,L5b
data_30,69.6452,9.94997,-520.937,L5b
data_30,-50.5548,8.16957,-534.557,L5b
data_30,-81.8618,3.05031,-532.092,L5b
data_30,-74.7473,4.98378,-525.033,L5b
data_30,79.1113,5.98492,-514.629,L5b
data_30,46.0941,2.06894,-511.139,L5b
data_30,57.8219,2.80308,-498.459,L5b
data_30,16.5397,3.44882,-497.071,L5b
data_30,-26.5643,6.45364,-503.126,L5b
data_30,-74.9998,7.21017,-507.775,L5b
data_30,24.4159,3.42714,-492.254,L5b
data_30,-37.2263,1.87938,-489.021,L5b
data_30,-45.131,1.78694,-486.73,L5b
data_30,69.2765,1.6973,-483.295,L5b
data_30,29.7385,2.10666,-478.413,L5b
data_30,-37.519,6.27595,-482.17,L5b
data_30,-2.95346,1.31385,-482.335,L5b
data_30,7.47537,2.11981,-480.875,L5b
data_30,-69.5604,1.80609,-483.927,L5b
data_30,0.611023,2.06783,-482.336,L5b
data_30,81.2189,1.17963,-474.713,L5b
data_30,78.4546,11.2919,-507.406,L5b
data_30,-77.8068,4.08944,-543.682,L6
data_30,77.8242,9.98795,-530.486,L5b
data_30,65.06,1.58568,-552.719,L6
data_30,-85.9784,1.52056,-527.564,L5b
data_30,30.5155,2.86234,-525.218,L5b
data_30,11.7364,9.37538,-522.394,L5b
data_30,53.7978,3.78383,-504.743,L5b
data_30,-46.4407,6.48268,-510.249,L5b
data_30,-8.07511,1.28795,-508.124,L5b
data_30,72.3968,8.4611,-510.788,L5b
data_30,16.8241,1.24982,-538.06,L5b
data_30,64.9128,3.84114,-530.01,L5b
data_30,-83.9778,2.6218,-529.114,L5b
data_30,-53.362,11.5205,-520.016,L5b
data_30,6.26826,1.16026,-513.034,L5b
data_30,-84.1734,11.0629,-550.592,L6
data_30,-13.9375,2.20081,-569.211,L6
data_30,74.9352,12.3681,-540.373,L6
data_30,-67.6291,3.7847,-546.63,L6
data_30,88.3562,7.70734,-535.781,L5b
data_30,85.6366,8.21532,-553.782,L6
